Sales,Price,Region,Product,Year,Month,Source
578.7134116,2.334041687,DS,POJ,2013,Jul,MomPop
389.4370521,2.334041687,DS,POJ,2013,Aug,MomPop
259.929858,2.4375,NW,POJ,2013,Sep,MomPop
150.9307832,2.4375,NW,POJ,2013,Oct,MomPop
117.5919738,2.4375,NW,POJ,2013,Nov,MomPop
147.8814283,2.4375,NW,POJ,2013,Dec,MomPop
204.2799252,2.4375,NW,POJ,2013,Jan,MomPop
156.7950088,2.4375,NW,POJ,2013,Feb,MomPop
196.8890189,2.4375,NW,POJ,2013,Mar,MomPop
128.8097707,2.4375,NW,POJ,2013,Apr,MomPop
194.6341893,2.4375,NW,POJ,2013,May,MomPop
159.4025821,2.4375,NW,POJ,2013,Jun,MomPop
153.455556,2.4375,NW,POJ,2013,Jul,MomPop
102.526017,2.4375,NW,POJ,2013,Aug,MomPop
400.9152565,2.819492473,SW,POJ,2013,Sep,MomPop
187.3172847,2.819492473,SW,POJ,2013,Oct,MomPop
123.9475839,2.819492473,SW,POJ,2013,Nov,MomPop
178.6995361,2.819492473,SW,POJ,2013,Dec,MomPop
281.2019798,2.819492473,SW,POJ,2013,Jan,MomPop
223.9235543,2.819492473,SW,POJ,2013,Feb,MomPop
169.5466323,2.819492473,SW,POJ,2013,Mar,MomPop
132.6617325,2.819492473,SW,POJ,2013,Apr,MomPop
221.0724127,2.819492473,SW,POJ,2013,May,MomPop
219.5259266,2.819492473,SW,POJ,2013,Jun,MomPop
176.752474,2.819492473,SW,POJ,2013,Jul,MomPop
167.3693279,2.819492473,SW,POJ,2013,Aug,MomPop
1086,2.00625,NE,ROJ,2013,Sep,MomPop
1158,2.00625,NE,ROJ,2013,Oct,MomPop
1041,2.00625,NE,ROJ,2013,Nov,MomPop
1227,2.00625,NE,ROJ,2013,Dec,MomPop
1107,2.00625,NE,ROJ,2013,Jan,MomPop
1109,2.00625,NE,ROJ,2013,Feb,MomPop
1084,2.00625,NE,ROJ,2013,Mar,MomPop
1031,2.00625,NE,ROJ,2013,Apr,MomPop
1266,2.00625,NE,ROJ,2013,May,MomPop
1323,2.00625,NE,ROJ,2013,Jun,MomPop
1379,2.00625,NE,ROJ,2013,Jul,MomPop
1443,2.00625,NE,ROJ,2013,Aug,MomPop
2005,2.00625,MA,ROJ,2013,Sep,MomPop
2431,2.00625,MA,ROJ,2013,Oct,MomPop
2346,2.00625,MA,ROJ,2013,Nov,MomPop
2103,2.00625,MA,ROJ,2013,Dec,MomPop
2217,2.00625,MA,ROJ,2013,Jan,MomPop
2252,2.00625,MA,ROJ,2013,Feb,MomPop
2377,2.00625,MA,ROJ,2013,Mar,MomPop
2475,2.00625,MA,ROJ,2013,Apr,MomPop
2604,2.00625,MA,ROJ,2013,May,MomPop
2307,2.00625,MA,ROJ,2013,Jun,MomPop
2650,2.00625,MA,ROJ,2013,Jul,MomPop
2629,2.00625,MA,ROJ,2013,Aug,MomPop
601,2.303125,SE,ROJ,2013,Sep,MomPop
690,2.303125,SE,ROJ,2013,Oct,MomPop
789,2.303125,SE,ROJ,2013,Nov,MomPop
578,2.303125,SE,ROJ,2013,Dec,MomPop
707,2.303125,SE,ROJ,2013,Jan,MomPop
832,2.303125,SE,ROJ,2013,Feb,MomPop
756,2.303125,SE,ROJ,2013,Mar,MomPop
633,2.303125,SE,ROJ,2013,Apr,MomPop
675,2.303125,SE,ROJ,2013,May,MomPop
686,2.303125,SE,ROJ,2013,Jun,MomPop
802,2.303125,SE,ROJ,2013,Jul,MomPop
700,2.303125,SE,ROJ,2013,Aug,MomPop
881.548754,2.3625,MW,ROJ,2013,Sep,MomPop
944.3820851,2.3625,MW,ROJ,2013,Oct,MomPop
806.3272798,2.3625,MW,ROJ,2013,Nov,MomPop
940.8274387,2.3625,MW,ROJ,2013,Dec,MomPop
812.8420508,2.3625,MW,ROJ,2013,Jan,MomPop
1034.220564,2.3625,MW,ROJ,2013,Feb,MomPop
912.5303082,2.3625,MW,ROJ,2013,Mar,MomPop
1006.930961,2.3625,MW,ROJ,2013,Apr,MomPop
1034.322978,2.3625,MW,ROJ,2013,May,MomPop
986.0295932,2.3625,MW,ROJ,2013,Jun,MomPop
978.684271,2.3625,MW,ROJ,2013,Jul,MomPop
878.4051806,2.3625,MW,ROJ,2013,Aug,MomPop
422.5386924,2.3625,DS,ROJ,2013,Sep,MomPop
530.3434094,2.3625,DS,ROJ,2013,Oct,MomPop
591.5340891,2.3625,DS,ROJ,2013,Nov,MomPop
698.9269172,2.3625,DS,ROJ,2013,Dec,MomPop
697.4066777,2.3625,DS,ROJ,2013,Jan,MomPop
560.0307595,2.3625,DS,ROJ,2013,Feb,MomPop
678.8868611,2.3625,DS,ROJ,2013,Mar,MomPop
546.2798799,2.3625,DS,ROJ,2013,Apr,MomPop
794.6722849,2.3625,DS,ROJ,2013,May,MomPop
660.1376202,2.3625,DS,ROJ,2013,Jun,MomPop
777.9428347,2.3625,DS,ROJ,2013,Jul,MomPop
682.7561363,2.3625,DS,ROJ,2013,Aug,MomPop
189.4001475,2.732668639,NW,ROJ,2013,Sep,MomPop
231.4975705,2.732668639,NW,ROJ,2013,Oct,MomPop
252.173416,2.732668639,NW,ROJ,2013,Nov,MomPop
210.1484304,2.732668639,NW,ROJ,2013,Dec,MomPop
224.6749558,2.732668639,NW,ROJ,2013,Jan,MomPop
202.2336465,2.732668639,NW,ROJ,2013,Feb,MomPop
198.2549389,2.732668639,NW,ROJ,2013,Mar,MomPop
253.3722321,2.732668639,NW,ROJ,2013,Apr,MomPop
280.2095106,2.732668639,NW,ROJ,2013,May,MomPop
203.538255,2.732668639,NW,ROJ,2013,Jun,MomPop
269.894823,2.732668639,NW,ROJ,2013,Jul,MomPop
263.9934379,2.732668639,NW,ROJ,2013,Aug,MomPop
517.5157047,2.1875,SW,ROJ,2013,Sep,MomPop
843.9269444,2.1875,SW,ROJ,2013,Oct,MomPop
737.6313947,2.1875,SW,ROJ,2013,Nov,MomPop
883.7712032,2.1875,SW,ROJ,2013,Dec,MomPop
785.4229178,2.1875,SW,ROJ,2013,Jan,MomPop
923.5397338,2.1875,SW,ROJ,2013,Feb,MomPop
746.6325921,2.1875,SW,ROJ,2013,Mar,MomPop
883.8184681,2.1875,SW,ROJ,2013,Apr,MomPop
723.5998892,2.1875,SW,ROJ,2013,May,MomPop
847.8602846,2.1875,SW,ROJ,2013,Jun,MomPop
881.5827642,2.1875,SW,ROJ,2013,Jul,MomPop
902.1550524,2.1875,SW,ROJ,2013,Aug,MomPop
862,2.021564975,NE,FCOJ,2013,Sep,MomPop
916,2.021564975,NE,FCOJ,2013,Oct,MomPop
924,2.021564975,NE,FCOJ,2013,Nov,MomPop
817,2.021564975,NE,FCOJ,2013,Dec,MomPop
1016,2.021564975,NE,FCOJ,2013,Jan,MomPop
1135,2.021564975,NE,FCOJ,2013,Feb,MomPop
1000,2.021564975,NE,FCOJ,2013,Mar,MomPop
903,2.021564975,NE,FCOJ,2013,Apr,MomPop
1100,2.021564975,NE,FCOJ,2013,May,MomPop
961,2.021564975,NE,FCOJ,2013,Jun,MomPop
1029,2.021564975,NE,FCOJ,2013,Jul,MomPop
946,2.021564975,NE,FCOJ,2013,Aug,MomPop
627,2.203377375,MA,FCOJ,2013,Sep,MomPop
944,2.203377375,MA,FCOJ,2013,Oct,MomPop
847,2.203377375,MA,FCOJ,2013,Nov,MomPop
837,2.203377375,MA,FCOJ,2013,Dec,MomPop
855,2.203377375,MA,FCOJ,2013,Jan,MomPop
791,2.203377375,MA,FCOJ,2013,Feb,MomPop
919,2.203377375,MA,FCOJ,2013,Mar,MomPop
816,2.203377375,MA,FCOJ,2013,Apr,MomPop
727,2.203377375,MA,FCOJ,2013,May,MomPop
877,2.203377375,MA,FCOJ,2013,Jun,MomPop
897,2.203377375,MA,FCOJ,2013,Jul,MomPop
920,2.203377375,MA,FCOJ,2013,Aug,MomPop
1228,2.073000513,SE,FCOJ,2013,Sep,MomPop
1057,2.073000513,SE,FCOJ,2013,Oct,MomPop
987,2.073000513,SE,FCOJ,2013,Nov,MomPop
1039,2.073000513,SE,FCOJ,2013,Dec,MomPop
888,2.073000513,SE,FCOJ,2013,Jan,MomPop
1130,2.073000513,SE,FCOJ,2013,Feb,MomPop
1247,2.073000513,SE,FCOJ,2013,Mar,MomPop
1136,2.073000513,SE,FCOJ,2013,Apr,MomPop
1022,2.073000513,SE,FCOJ,2013,May,MomPop
982,2.073000513,SE,FCOJ,2013,Jun,MomPop
1046,2.073000513,SE,FCOJ,2013,Jul,MomPop
1042,2.073000513,SE,FCOJ,2013,Aug,MomPop
965.6701758,2.425726899,MW,FCOJ,2013,Sep,MomPop
1071.515255,2.425726899,MW,FCOJ,2013,Oct,MomPop
913.3272798,2.425726899,MW,FCOJ,2013,Nov,MomPop
880.8274387,2.425726899,MW,FCOJ,2013,Dec,MomPop
1028.453853,2.425726899,MW,FCOJ,2013,Jan,MomPop
774.2205636,2.425726899,MW,FCOJ,2013,Feb,MomPop
1075.530308,2.425726899,MW,FCOJ,2013,Mar,MomPop
1001.930961,2.425726899,MW,FCOJ,2013,Apr,MomPop
903.4666218,2.425726899,MW,FCOJ,2013,May,MomPop
952.0295932,2.425726899,MW,FCOJ,2013,Jun,MomPop
907.684271,2.425726899,MW,FCOJ,2013,Jul,MomPop
966.4051806,2.425726899,MW,FCOJ,2013,Aug,MomPop
952.4164674,1.98717593,DS,FCOJ,2013,Sep,MomPop
1202.396341,1.98717593,DS,FCOJ,2013,Oct,MomPop
939.7023871,1.98717593,DS,FCOJ,2013,Nov,MomPop
965.1514028,1.98717593,DS,FCOJ,2013,Dec,MomPop
921.4066777,1.98717593,DS,FCOJ,2013,Jan,MomPop
748.0307595,1.98717593,DS,FCOJ,2013,Feb,MomPop
1035.886861,1.98717593,DS,FCOJ,2013,Mar,MomPop
1081.865501,1.98717593,DS,FCOJ,2013,Apr,MomPop
1246.672285,1.98717593,DS,FCOJ,2013,May,MomPop
1195.13762,1.98717593,DS,FCOJ,2013,Jun,MomPop
1169.942835,1.98717593,DS,FCOJ,2013,Jul,MomPop
1079.756136,1.98717593,DS,FCOJ,2013,Aug,MomPop
304.883591,2.187138684,NW,FCOJ,2013,Sep,MomPop
377.9272875,2.187138684,NW,FCOJ,2013,Oct,MomPop
403.173416,2.187138684,NW,FCOJ,2013,Nov,MomPop
363.1484304,2.187138684,NW,FCOJ,2013,Dec,MomPop
389.0182409,2.187138684,NW,FCOJ,2013,Jan,MomPop
362.0381608,2.187138684,NW,FCOJ,2013,Feb,MomPop
402.7706812,2.187138684,NW,FCOJ,2013,Mar,MomPop
347.4833532,2.187138684,NW,FCOJ,2013,Apr,MomPop
434.2095106,2.187138684,NW,FCOJ,2013,May,MomPop
396.7283028,2.187138684,NW,FCOJ,2013,Jun,MomPop
389.894823,2.187138684,NW,FCOJ,2013,Jul,MomPop
449.9934379,2.187138684,NW,FCOJ,2013,Aug,MomPop
511.1421852,2.234483993,SW,FCOJ,2013,Sep,MomPop
662.9269444,2.234483993,SW,FCOJ,2013,Oct,MomPop
629.6313947,2.234483993,SW,FCOJ,2013,Nov,MomPop
534.7712032,2.234483993,SW,FCOJ,2013,Dec,MomPop
547.4229178,2.234483993,SW,FCOJ,2013,Jan,MomPop
486.5397338,2.234483993,SW,FCOJ,2013,Feb,MomPop
617.6325921,2.234483993,SW,FCOJ,2013,Mar,MomPop
596.8184681,2.234483993,SW,FCOJ,2013,Apr,MomPop
686.5998892,2.234483993,SW,FCOJ,2013,May,MomPop
731.8602846,2.234483993,SW,FCOJ,2013,Jun,MomPop
656.5827642,2.234483993,SW,FCOJ,2013,Jul,MomPop
666.1550524,2.234483993,SW,FCOJ,2013,Aug,MomPop
225,3.485380089,NE,ORA,2014,Sep,MomPop
217,3.485380089,NE,ORA,2014,Oct,MomPop
174,3.485380089,NE,ORA,2014,Nov,MomPop
285,3.485380089,NE,ORA,2014,Dec,MomPop
242,3.485380089,NE,ORA,2014,Jan,MomPop
234,3.485380089,NE,ORA,2014,Feb,MomPop
198,3.485380089,NE,ORA,2014,Mar,MomPop
238,3.485380089,NE,ORA,2014,Apr,MomPop
259,3.485380089,NE,ORA,2014,May,MomPop
233,3.485380089,NE,ORA,2014,Jun,MomPop
225,3.485380089,NE,ORA,2014,Jul,MomPop
275,3.485380089,NE,ORA,2014,Aug,MomPop
697,2.901186117,MA,ORA,2014,Sep,MomPop
543,2.901186117,MA,ORA,2014,Oct,MomPop
538,2.901186117,MA,ORA,2014,Nov,MomPop
569,2.901186117,MA,ORA,2014,Dec,MomPop
690,2.901186117,MA,ORA,2014,Jan,MomPop
693,2.901186117,MA,ORA,2014,Feb,MomPop
697,2.901186117,MA,ORA,2014,Mar,MomPop
747,2.901186117,MA,ORA,2014,Apr,MomPop
675,2.901186117,MA,ORA,2014,May,MomPop
689,2.901186117,MA,ORA,2014,Jun,MomPop
607,2.901186117,MA,ORA,2014,Jul,MomPop
791,2.901186117,MA,ORA,2014,Aug,MomPop
476,2.660761826,SE,ORA,2014,Sep,MomPop
444,2.660761826,SE,ORA,2014,Oct,MomPop
432,2.660761826,SE,ORA,2014,Nov,MomPop
421,2.660761826,SE,ORA,2014,Dec,MomPop
453,2.660761826,SE,ORA,2014,Jan,MomPop
407,2.660761826,SE,ORA,2014,Feb,MomPop
448,2.660761826,SE,ORA,2014,Mar,MomPop
446,2.660761826,SE,ORA,2014,Apr,MomPop
555,2.660761826,SE,ORA,2014,May,MomPop
440,2.660761826,SE,ORA,2014,Jun,MomPop
472,2.660761826,SE,ORA,2014,Jul,MomPop
456,2.660761826,SE,ORA,2014,Aug,MomPop
874,2.623706938,MW,ORA,2014,Sep,MomPop
724,2.623706938,MW,ORA,2014,Oct,MomPop
755,2.623706938,MW,ORA,2014,Nov,MomPop
669.5139636,2.623706938,MW,ORA,2014,Dec,MomPop
665.3753512,2.623706938,MW,ORA,2014,Jan,MomPop
714.6165592,2.623706938,MW,ORA,2014,Feb,MomPop
830,2.623706938,MW,ORA,2014,Mar,MomPop
760.2801418,2.623706938,MW,ORA,2014,Apr,MomPop
691.4075444,2.623706938,MW,ORA,2014,May,MomPop
706.949721,2.623706938,MW,ORA,2014,Jun,MomPop
706.9728601,2.623706938,MW,ORA,2014,Jul,MomPop
816.1638026,2.623706938,MW,ORA,2014,Aug,MomPop
569,2.410033378,DS,ORA,2014,Sep,MomPop
472,2.410033378,DS,ORA,2014,Oct,MomPop
447,2.410033378,DS,ORA,2014,Nov,MomPop
500.7573958,2.410033378,DS,ORA,2014,Dec,MomPop
432.7250944,2.410033378,DS,ORA,2014,Jan,MomPop
411.0741539,2.410033378,DS,ORA,2014,Feb,MomPop
447,2.410033378,DS,ORA,2014,Mar,MomPop
516.6341796,2.410033378,DS,ORA,2014,Apr,MomPop
357.8405581,2.410033378,DS,ORA,2014,May,MomPop
446.8091934,2.410033378,DS,ORA,2014,Jun,MomPop
516.421379,2.410033378,DS,ORA,2014,Jul,MomPop
436.2994015,2.410033378,DS,ORA,2014,Aug,MomPop
226,2.7,NW,ORA,2014,Sep,MomPop
168,2.7,NW,ORA,2014,Oct,MomPop
235,2.7,NW,ORA,2014,Nov,MomPop
235.0279273,2.7,NW,ORA,2014,Dec,MomPop
216.5222699,2.7,NW,ORA,2014,Jan,MomPop
196.3093485,2.7,NW,ORA,2014,Feb,MomPop
256,2.7,NW,ORA,2014,Mar,MomPop
255.8132005,2.7,NW,ORA,2014,Apr,MomPop
224.0423916,2.7,NW,ORA,2014,May,MomPop
175.0706104,2.7,NW,ORA,2014,Jun,MomPop
208.1626865,2.7,NW,ORA,2014,Jul,MomPop
176.080113,2.7,NW,ORA,2014,Aug,MomPop
280,3.062505651,SW,ORA,2014,Sep,MomPop
277,3.062505651,SW,ORA,2014,Oct,MomPop
262,3.062505651,SW,ORA,2014,Nov,MomPop
216.7432252,3.062505651,SW,ORA,2014,Dec,MomPop
225.5886485,3.062505651,SW,ORA,2014,Jan,MomPop
221.6797862,3.062505651,SW,ORA,2014,Feb,MomPop
265,3.062505651,SW,ORA,2014,Mar,MomPop
222.5836192,3.062505651,SW,ORA,2014,Apr,MomPop
212.089026,3.062505651,SW,ORA,2014,May,MomPop
245.4052598,3.062505651,SW,ORA,2014,Jun,MomPop
224.0020825,3.062505651,SW,ORA,2014,Jul,MomPop
217.336484,3.062505651,SW,ORA,2014,Aug,MomPop
268,3.95,NE,POJ,2014,Sep,MomPop
82.95857191,3.95,NE,POJ,2014,Oct,MomPop
71.83725218,3.95,NE,POJ,2014,Nov,MomPop
54.02178743,3.95,NE,POJ,2014,Dec,MomPop
96.23102861,3.95,NE,POJ,2014,Jan,MomPop
63.81738394,3.95,NE,POJ,2014,Feb,MomPop
68.99831282,3.95,NE,POJ,2014,Mar,MomPop
54.59756252,3.95,NE,POJ,2014,Apr,MomPop
102.2081429,3.95,NE,POJ,2014,May,MomPop
83.66022835,3.95,NE,POJ,2014,Jun,MomPop
49.82659773,3.95,NE,POJ,2014,Jul,MomPop
112.8588249,3.95,NE,POJ,2014,Aug,MomPop
713,3.833789849,MA,POJ,2014,Sep,MomPop
193.9637479,3.833789849,MA,POJ,2014,Oct,MomPop
183.8109306,3.833789849,MA,POJ,2014,Nov,MomPop
132.5982426,3.833789849,MA,POJ,2014,Dec,MomPop
171.8778039,3.833789849,MA,POJ,2014,Jan,MomPop
145.0033198,3.833789849,MA,POJ,2014,Feb,MomPop
169.2372682,3.833789849,MA,POJ,2014,Mar,MomPop
140.4115199,3.833789849,MA,POJ,2014,Apr,MomPop
202.4358073,3.833789849,MA,POJ,2014,May,MomPop
199.9263496,3.833789849,MA,POJ,2014,Jun,MomPop
150.9109138,3.833789849,MA,POJ,2014,Jul,MomPop
236.1037184,3.833789849,MA,POJ,2014,Aug,MomPop
598,3.002260478,SE,POJ,2014,Sep,MomPop
165.7667828,3.002260478,SE,POJ,2014,Oct,MomPop
109.9619442,3.002260478,SE,POJ,2014,Nov,MomPop
97.96426359,3.002260478,SE,POJ,2014,Dec,MomPop
204.3009822,3.002260478,SE,POJ,2014,Jan,MomPop
162.1862438,3.002260478,SE,POJ,2014,Feb,MomPop
128.687881,3.002260478,SE,POJ,2014,Mar,MomPop
98.51152067,3.002260478,SE,POJ,2014,Apr,MomPop
176.7187062,3.002260478,SE,POJ,2014,May,MomPop
105.8155985,3.002260478,SE,POJ,2014,Jun,MomPop
106.0196603,3.002260478,SE,POJ,2014,Jul,MomPop
140.6888508,3.002260478,SE,POJ,2014,Aug,MomPop
559,3.114130139,MW,POJ,2014,Sep,MomPop
345.6183658,3.114130139,MW,POJ,2014,Oct,MomPop
255.3114756,3.114130139,MW,POJ,2014,Nov,MomPop
205.1069084,3.114130139,MW,POJ,2014,Dec,MomPop
284.7421887,3.114130139,MW,POJ,2014,Jan,MomPop
247.9146551,3.114130139,MW,POJ,2014,Feb,MomPop
265.9981406,3.114130139,MW,POJ,2014,Mar,MomPop
194.1705989,3.114130139,MW,POJ,2014,Apr,MomPop
278.789347,3.114130139,MW,POJ,2014,May,MomPop
235.5194262,3.114130139,MW,POJ,2014,Jun,MomPop
168.9340302,3.114130139,MW,POJ,2014,Jul,MomPop
262.5006093,3.114130139,MW,POJ,2014,Aug,MomPop
563,2.800850024,DS,POJ,2014,Sep,MomPop
850,2.800850024,DS,POJ,2014,Oct,MomPop
954,2.800850024,DS,POJ,2014,Nov,MomPop
900,2.800850024,DS,POJ,2014,Dec,MomPop
810,2.800850024,DS,POJ,2014,Jan,MomPop
841,2.800850024,DS,POJ,2014,Feb,MomPop
858,2.800850024,DS,POJ,2014,Mar,MomPop
834,2.800850024,DS,POJ,2014,Apr,MomPop
818,2.800850024,DS,POJ,2014,May,MomPop
863,2.800850024,DS,POJ,2014,Jun,MomPop
784,2.800850024,DS,POJ,2014,Jul,MomPop
891,2.800850024,DS,POJ,2014,Aug,MomPop
211,2.925,NW,POJ,2014,Sep,MomPop
252,2.925,NW,POJ,2014,Oct,MomPop
277,2.925,NW,POJ,2014,Nov,MomPop
235,2.925,NW,POJ,2014,Dec,MomPop
257,2.925,NW,POJ,2014,Jan,MomPop
246,2.925,NW,POJ,2014,Feb,MomPop
240,2.925,NW,POJ,2014,Mar,MomPop
278,2.925,NW,POJ,2014,Apr,MomPop
292,2.925,NW,POJ,2014,May,MomPop
276,2.925,NW,POJ,2014,Jun,MomPop
279,2.925,NW,POJ,2014,Jul,MomPop
294,2.925,NW,POJ,2014,Aug,MomPop
251,3.383390968,SW,POJ,2014,Sep,MomPop
288,3.383390968,SW,POJ,2014,Oct,MomPop
281,3.383390968,SW,POJ,2014,Nov,MomPop
332,3.383390968,SW,POJ,2014,Dec,MomPop
326,3.383390968,SW,POJ,2014,Jan,MomPop
324,3.383390968,SW,POJ,2014,Feb,MomPop
332,3.383390968,SW,POJ,2014,Mar,MomPop
322,3.383390968,SW,POJ,2014,Apr,MomPop
331,3.383390968,SW,POJ,2014,May,MomPop
404,3.383390968,SW,POJ,2014,Jun,MomPop
256,3.383390968,SW,POJ,2014,Jul,MomPop
321,3.383390968,SW,POJ,2014,Aug,MomPop
715,2.4075,NE,ROJ,2014,Sep,MomPop
735.4263498,2.4075,NE,ROJ,2014,Oct,MomPop
791.2594791,2.4075,NE,ROJ,2014,Nov,MomPop
738.9493272,2.4075,NE,ROJ,2014,Dec,MomPop
766.4266459,2.4075,NE,ROJ,2014,Jan,MomPop
874.974566,2.4075,NE,ROJ,2014,Feb,MomPop
286.9401115,2.4075,NE,ROJ,2014,Mar,MomPop
218.5825477,2.4075,NE,ROJ,2014,Apr,MomPop
289.964622,2.4075,NE,ROJ,2014,May,MomPop
254.3065684,2.4075,NE,ROJ,2014,Jun,MomPop
292.4694954,2.4075,NE,ROJ,2014,Jul,MomPop
285.1477043,2.4075,NE,ROJ,2014,Aug,MomPop
1380,2.4075,MA,ROJ,2014,Sep,MomPop
1331.562612,2.4075,MA,ROJ,2014,Oct,MomPop
1348.771605,2.4075,MA,ROJ,2014,Nov,MomPop
1223.549319,2.4075,MA,ROJ,2014,Dec,MomPop
1467.69706,2.4075,MA,ROJ,2014,Jan,MomPop
1439.537758,2.4075,MA,ROJ,2014,Feb,MomPop
518.9214317,2.4075,MA,ROJ,2014,Mar,MomPop
540.9751122,2.4075,MA,ROJ,2014,Apr,MomPop
539.0416454,2.4075,MA,ROJ,2014,May,MomPop
553.8782433,2.4075,MA,ROJ,2014,Jun,MomPop
528.8551897,2.4075,MA,ROJ,2014,Jul,MomPop
535.9917073,2.4075,MA,ROJ,2014,Aug,MomPop
500,2.76375,SE,ROJ,2014,Sep,MomPop
456.4046153,2.76375,SE,ROJ,2014,Oct,MomPop
480.350848,2.76375,SE,ROJ,2014,Nov,MomPop
464.3726195,2.76375,SE,ROJ,2014,Dec,MomPop
433.5891132,2.76375,SE,ROJ,2014,Jan,MomPop
410.1855683,2.76375,SE,ROJ,2014,Feb,MomPop
237.8979034,2.76375,SE,ROJ,2014,Mar,MomPop
182.6061488,2.76375,SE,ROJ,2014,Apr,MomPop
164.3194535,2.76375,SE,ROJ,2014,May,MomPop
161.3336129,2.76375,SE,ROJ,2014,Jun,MomPop
139.1516733,2.76375,SE,ROJ,2014,Jul,MomPop
137.808741,2.76375,SE,ROJ,2014,Aug,MomPop
511,2.835,MW,ROJ,2014,Sep,MomPop
668.7332076,2.835,MW,ROJ,2014,Oct,MomPop
639.3131539,2.835,MW,ROJ,2014,Nov,MomPop
562.4882787,2.835,MW,ROJ,2014,Dec,MomPop
589.2421102,2.835,MW,ROJ,2014,Jan,MomPop
688.2338895,2.835,MW,ROJ,2014,Feb,MomPop
278.3260354,2.835,MW,ROJ,2014,Mar,MomPop
255.3984346,2.835,MW,ROJ,2014,Apr,MomPop
238.8249785,2.835,MW,ROJ,2014,May,MomPop
227.6886339,2.835,MW,ROJ,2014,Jun,MomPop
270.2826946,2.835,MW,ROJ,2014,Jul,MomPop
252.8711109,2.835,MW,ROJ,2014,Aug,MomPop
425,2.835,DS,ROJ,2014,Sep,MomPop
406,2.835,DS,ROJ,2014,Oct,MomPop
356,2.835,DS,ROJ,2014,Nov,MomPop
457,2.835,DS,ROJ,2014,Dec,MomPop
448,2.835,DS,ROJ,2014,Jan,MomPop
338,2.835,DS,ROJ,2014,Feb,MomPop
423,2.835,DS,ROJ,2014,Mar,MomPop
453,2.835,DS,ROJ,2014,Apr,MomPop
328,2.835,DS,ROJ,2014,May,MomPop
365,2.835,DS,ROJ,2014,Jun,MomPop
430,2.835,DS,ROJ,2014,Jul,MomPop
418,2.835,DS,ROJ,2014,Aug,MomPop
136,3.279202367,NW,ROJ,2014,Sep,MomPop
143,3.279202367,NW,ROJ,2014,Oct,MomPop
125,3.279202367,NW,ROJ,2014,Nov,MomPop
150,3.279202367,NW,ROJ,2014,Dec,MomPop
138,3.279202367,NW,ROJ,2014,Jan,MomPop
160,3.279202367,NW,ROJ,2014,Feb,MomPop
141,3.279202367,NW,ROJ,2014,Mar,MomPop
133,3.279202367,NW,ROJ,2014,Apr,MomPop
143,3.279202367,NW,ROJ,2014,May,MomPop
138,3.279202367,NW,ROJ,2014,Jun,MomPop
169,3.279202367,NW,ROJ,2014,Jul,MomPop
175,3.279202367,NW,ROJ,2014,Aug,MomPop
509,2.625,SW,ROJ,2014,Sep,MomPop
470,2.625,SW,ROJ,2014,Oct,MomPop
472,2.625,SW,ROJ,2014,Nov,MomPop
442,2.625,SW,ROJ,2014,Dec,MomPop
484,2.625,SW,ROJ,2014,Jan,MomPop
436,2.625,SW,ROJ,2014,Feb,MomPop
588,2.625,SW,ROJ,2014,Mar,MomPop
414,2.625,SW,ROJ,2014,Apr,MomPop
610,2.625,SW,ROJ,2014,May,MomPop
569,2.625,SW,ROJ,2014,Jun,MomPop
539,2.625,SW,ROJ,2014,Jul,MomPop
631,2.625,SW,ROJ,2014,Aug,MomPop
549,2.425877971,NE,FCOJ,2014,Sep,MomPop
615.4263498,2.425877971,NE,FCOJ,2014,Oct,MomPop
532.2594791,2.425877971,NE,FCOJ,2014,Nov,MomPop
639.4171983,2.425877971,NE,FCOJ,2014,Dec,MomPop
597.0214443,2.425877971,NE,FCOJ,2014,Jan,MomPop
641.9295502,2.425877971,NE,FCOJ,2014,Feb,MomPop
636.934041,2.425877971,NE,FCOJ,2014,Mar,MomPop
599.216013,2.425877971,NE,FCOJ,2014,Apr,MomPop
554.5794072,2.425877971,NE,FCOJ,2014,May,MomPop
595.9428016,2.425877971,NE,FCOJ,2014,Jun,MomPop
598.9549425,2.425877971,NE,FCOJ,2014,Jul,MomPop
692.7368183,2.425877971,NE,FCOJ,2014,Aug,MomPop
406,2.64405285,MA,FCOJ,2014,Sep,MomPop
597.562612,2.64405285,MA,FCOJ,2014,Oct,MomPop
530.7716049,2.64405285,MA,FCOJ,2014,Nov,MomPop
535.1626417,2.64405285,MA,FCOJ,2014,Dec,MomPop
500.4017117,2.64405285,MA,FCOJ,2014,Jan,MomPop
469.8513468,2.64405285,MA,FCOJ,2014,Feb,MomPop
525.5979873,2.64405285,MA,FCOJ,2014,Mar,MomPop
472.3634418,2.64405285,MA,FCOJ,2014,Apr,MomPop
590.82378,2.64405285,MA,FCOJ,2014,May,MomPop
557.636147,2.64405285,MA,FCOJ,2014,Jun,MomPop
535.0241436,2.64405285,MA,FCOJ,2014,Jul,MomPop
539.3653677,2.64405285,MA,FCOJ,2014,Aug,MomPop
626,2.487600616,SE,FCOJ,2014,Sep,MomPop
774.4046153,2.487600616,SE,FCOJ,2014,Oct,MomPop
610.350848,2.487600616,SE,FCOJ,2014,Nov,MomPop
635.1035292,2.487600616,SE,FCOJ,2014,Dec,MomPop
635.8209262,2.487600616,SE,FCOJ,2014,Jan,MomPop
