Sales,Price,Region,Product,Year,Month,Source,Indicator
2061,2.134124078,MA,POJ,2010,Aug,MomPop,0
1356,1.973841218,SE,POJ,2010,Oct,MomPop,0
1513,1.973841218,SE,POJ,2010,Nov,MomPop,0
1189,1.973841218,SE,POJ,2010,Jan,MomPop,0
1332,1.973841218,SE,POJ,2010,Feb,MomPop,0
1443,1.973841218,SE,POJ,2010,Mar,MomPop,0
1357,1.973841218,SE,POJ,2010,Aug,MomPop,0
1913.790141,1.949137958,MW,POJ,2010,Oct,MomPop,0
1635.303031,1.949137958,MW,POJ,2010,Nov,MomPop,0
1708.442665,1.949137958,MW,POJ,2010,Jan,MomPop,0
1409.942114,1.949137958,MW,POJ,2010,Feb,MomPop,0
1773.023618,1.949137958,MW,POJ,2010,Mar,MomPop,0
1717.76511,1.949137958,MW,POJ,2010,Aug,MomPop,0
2059,1.806688919,DS,POJ,2010,Sep,MomPop,0
584,1.836660842,NW,POJ,2010,Sep,MomPop,0
768,2.241670434,SW,POJ,2010,Sep,MomPop,0
489,3.038709486,NE,ROJ,2010,Oct,MomPop,0
405,3.038709486,NE,ROJ,2010,Nov,MomPop,0
429,3.038709486,NE,ROJ,2010,Dec,MomPop,0
486,3.038709486,NE,ROJ,2010,Jan,MomPop,0
436,3.038709486,NE,ROJ,2010,Feb,MomPop,0
524,3.038709486,NE,ROJ,2010,Mar,MomPop,0
549,3.038709486,NE,ROJ,2010,Apr,MomPop,0
622,3.038709486,NE,ROJ,2010,May,MomPop,0
442,3.038709486,NE,ROJ,2010,Jun,MomPop,0
590,3.038709486,NE,ROJ,2010,Jul,MomPop,0
563,3.038709486,NE,ROJ,2010,Aug,MomPop,0
1205,2.755859899,MA,ROJ,2010,Oct,MomPop,0
1192,2.755859899,MA,ROJ,2010,Nov,MomPop,0
1182,2.755859899,MA,ROJ,2010,Dec,MomPop,0
1124,2.755859899,MA,ROJ,2010,Jan,MomPop,0
1010,2.755859899,MA,ROJ,2010,Feb,MomPop,0
1103,2.755859899,MA,ROJ,2010,Mar,MomPop,0
1112,2.755859899,MA,ROJ,2010,Apr,MomPop,0
1120,2.755859899,MA,ROJ,2010,May,MomPop,0
932,2.755859899,MA,ROJ,2010,Jun,MomPop,0
1323,2.755859899,MA,ROJ,2010,Jul,MomPop,0
1204,2.755859899,MA,ROJ,2010,Aug,MomPop,0
814,2.201506985,SE,ROJ,2010,Oct,MomPop,0
788,2.201506985,SE,ROJ,2010,Nov,MomPop,0
715,2.201506985,SE,ROJ,2010,Dec,MomPop,0
820,2.201506985,SE,ROJ,2010,Jan,MomPop,0
718,2.201506985,SE,ROJ,2010,Feb,MomPop,0
672,2.201506985,SE,ROJ,2010,Mar,MomPop,0
608,2.201506985,SE,ROJ,2010,Apr,MomPop,0
713,2.201506985,SE,ROJ,2010,May,MomPop,0
824,2.201506985,SE,ROJ,2010,Jun,MomPop,0
759,2.201506985,SE,ROJ,2010,Jul,MomPop,0
831,2.201506985,SE,ROJ,2010,Aug,MomPop,0
826.2284899,2.276086759,MW,ROJ,2010,Oct,MomPop,0
844.003255,2.276086759,MW,ROJ,2010,Nov,MomPop,0
844.8207058,2.276086759,MW,ROJ,2010,Dec,MomPop,0
846.5975611,2.276086759,MW,ROJ,2010,Jan,MomPop,0
971.6044052,2.276086759,MW,ROJ,2010,Feb,MomPop,0
1060.154066,2.276086759,MW,ROJ,2010,Mar,MomPop,0
1020.977671,2.276086759,MW,ROJ,2010,Apr,MomPop,0
878.0015967,2.276086759,MW,ROJ,2010,May,MomPop,0
856.912871,2.276086759,MW,ROJ,2010,Jun,MomPop,0
1071.618932,2.276086759,MW,ROJ,2010,Jul,MomPop,0
1091.940278,2.276086759,MW,ROJ,2010,Aug,MomPop,0
850,2.06723335,DS,ROJ,2010,Sep,MomPop,0
913.1492748,2.06723335,DS,ROJ,2010,Oct,MomPop,0
868.3324524,2.06723335,DS,ROJ,2010,Nov,MomPop,0
810.606268,2.06723335,DS,ROJ,2010,Dec,MomPop,0
889.1532208,2.06723335,DS,ROJ,2010,Jan,MomPop,0
822.7505237,2.06723335,DS,ROJ,2010,Feb,MomPop,0
834.7123612,2.06723335,DS,ROJ,2010,Mar,MomPop,0
772.6020854,2.06723335,DS,ROJ,2010,Apr,MomPop,0
846.1017658,2.06723335,DS,ROJ,2010,May,MomPop,0
998.0746094,2.06723335,DS,ROJ,2010,Jun,MomPop,0
772.2539535,2.06723335,DS,ROJ,2010,Jul,MomPop,0
836.9391179,2.06723335,DS,ROJ,2010,Aug,MomPop,0
363,2.066372766,NW,ROJ,2010,Sep,MomPop,0
372.5181341,2.066372766,NW,ROJ,2010,Oct,MomPop,0
456.3551535,2.066372766,NW,ROJ,2010,Nov,MomPop,0
385.8409684,2.066372766,NW,ROJ,2010,Dec,MomPop,0
418.8324739,2.066372766,NW,ROJ,2010,Jan,MomPop,0
480.5235609,2.066372766,NW,ROJ,2010,Feb,MomPop,0
387.2595761,2.066372766,NW,ROJ,2010,Mar,MomPop,0
482.8233539,2.066372766,NW,ROJ,2010,Apr,MomPop,0
461.6981273,2.066372766,NW,ROJ,2010,May,MomPop,0
443.380755,2.066372766,NW,ROJ,2010,Jun,MomPop,0
394.392058,2.066372766,NW,ROJ,2010,Jul,MomPop,0
515.385856,2.066372766,NW,ROJ,2010,Aug,MomPop,0
598,2.455593979,SW,ROJ,2010,Sep,MomPop,0
657.3196351,2.455593979,SW,ROJ,2010,Oct,MomPop,0
639.8703768,2.455593979,SW,ROJ,2010,Nov,MomPop,0
714.1370375,2.455593979,SW,ROJ,2010,Dec,MomPop,0
560.9739788,2.455593979,SW,ROJ,2010,Jan,MomPop,0
670.26536,2.455593979,SW,ROJ,2010,Feb,MomPop,0
598.9589686,2.455593979,SW,ROJ,2010,Mar,MomPop,0
730.581516,2.455593979,SW,ROJ,2010,Apr,MomPop,0
602.2440797,2.455593979,SW,ROJ,2010,May,MomPop,0
664.6974287,2.455593979,SW,ROJ,2010,Jun,MomPop,0
673.9624702,2.455593979,SW,ROJ,2010,Jul,MomPop,0
613.3665814,2.455593979,SW,ROJ,2010,Aug,MomPop,0
1162.860755,1.805,NE,FCOJ,2010,Sep,MomPop,0
1268,1.805,NE,FCOJ,2010,Oct,MomPop,0
1223,1.805,NE,FCOJ,2010,Nov,MomPop,0
1275,1.805,NE,FCOJ,2010,Dec,MomPop,0
1178,1.805,NE,FCOJ,2010,Jan,MomPop,0
1254,1.805,NE,FCOJ,2010,Feb,MomPop,0
1455,1.805,NE,FCOJ,2010,Mar,MomPop,0
1429,1.805,NE,FCOJ,2010,Apr,MomPop,0
1237,1.805,NE,FCOJ,2010,May,MomPop,0
1279,1.805,NE,FCOJ,2010,Jun,MomPop,0
1450,1.805,NE,FCOJ,2010,Jul,MomPop,0
1232,1.805,NE,FCOJ,2010,Aug,MomPop,0
946.7003735,1.805,MA,FCOJ,2010,Sep,MomPop,0
1260,1.805,MA,FCOJ,2010,Oct,MomPop,0
1432,1.805,MA,FCOJ,2010,Nov,MomPop,0
1261,1.805,MA,FCOJ,2010,Dec,MomPop,0
1484,1.805,MA,FCOJ,2010,Jan,MomPop,0
1185,1.805,MA,FCOJ,2010,Feb,MomPop,0
1371,1.805,MA,FCOJ,2010,Mar,MomPop,0
1148,1.805,MA,FCOJ,2010,Apr,MomPop,0
1372,1.805,MA,FCOJ,2010,May,MomPop,0
1385,1.805,MA,FCOJ,2010,Jun,MomPop,0
1364,1.805,MA,FCOJ,2010,Jul,MomPop,0
1406,1.805,MA,FCOJ,2010,Aug,MomPop,0
1153.130338,2.0425,SE,FCOJ,2010,Sep,MomPop,0
1106,2.0425,SE,FCOJ,2010,Oct,MomPop,0
1141,2.0425,SE,FCOJ,2010,Nov,MomPop,0
1005,2.0425,SE,FCOJ,2010,Dec,MomPop,0
904,2.0425,SE,FCOJ,2010,Jan,MomPop,0
941,2.0425,SE,FCOJ,2010,Feb,MomPop,0
1123,2.0425,SE,FCOJ,2010,Mar,MomPop,0
1230,2.0425,SE,FCOJ,2010,Apr,MomPop,0
1175,2.0425,SE,FCOJ,2010,May,MomPop,0
1247,2.0425,SE,FCOJ,2010,Jun,MomPop,0
1057,2.0425,SE,FCOJ,2010,Jul,MomPop,0
1144,2.0425,SE,FCOJ,2010,Aug,MomPop,0
1329.86586,2.09,MW,FCOJ,2010,Sep,MomPop,0
1447.22849,2.09,MW,FCOJ,2010,Oct,MomPop,0
1435.003255,2.09,MW,FCOJ,2010,Nov,MomPop,0
1261.820706,2.09,MW,FCOJ,2010,Dec,MomPop,0
1338.597561,2.09,MW,FCOJ,2010,Jan,MomPop,0
1283.604405,2.09,MW,FCOJ,2010,Feb,MomPop,0
1330.154066,2.09,MW,FCOJ,2010,Mar,MomPop,0
1206.977671,2.09,MW,FCOJ,2010,Apr,MomPop,0
1202.001597,2.09,MW,FCOJ,2010,May,MomPop,0
1195.912871,2.09,MW,FCOJ,2010,Jun,MomPop,0
1222.618932,2.09,MW,FCOJ,2010,Jul,MomPop,0
1330.940278,2.09,MW,FCOJ,2010,Aug,MomPop,0
738,2.09,DS,FCOJ,2010,Sep,MomPop,0
833.1492748,2.09,DS,FCOJ,2010,Oct,MomPop,0
908.3324524,2.09,DS,FCOJ,2010,Nov,MomPop,0
781.606268,2.09,DS,FCOJ,2010,Dec,MomPop,0
834.1532208,2.09,DS,FCOJ,2010,Jan,MomPop,0
920.0025901,2.09,DS,FCOJ,2010,Feb,MomPop,0
910.7123612,2.09,DS,FCOJ,2010,Mar,MomPop,0
872.6020854,2.09,DS,FCOJ,2010,Apr,MomPop,0
955.6699334,2.09,DS,FCOJ,2010,May,MomPop,0
939.0746094,2.09,DS,FCOJ,2010,Jun,MomPop,0
905.2539535,2.09,DS,FCOJ,2010,Jul,MomPop,0
1007.939118,2.09,DS,FCOJ,2010,Aug,MomPop,0
278,2.386134912,NW,FCOJ,2010,Sep,MomPop,0
321.5181341,2.386134912,NW,FCOJ,2010,Oct,MomPop,0
284.3551535,2.386134912,NW,FCOJ,2010,Nov,MomPop,0
317.8409684,2.386134912,NW,FCOJ,2010,Dec,MomPop,0
330.8324739,2.386134912,NW,FCOJ,2010,Jan,MomPop,0
308.5235609,2.386134912,NW,FCOJ,2010,Feb,MomPop,0
357.2595761,2.386134912,NW,FCOJ,2010,Mar,MomPop,0
350.8233539,2.386134912,NW,FCOJ,2010,Apr,MomPop,0
370.6981273,2.386134912,NW,FCOJ,2010,May,MomPop,0
301.380755,2.386134912,NW,FCOJ,2010,Jun,MomPop,0
370.392058,2.386134912,NW,FCOJ,2010,Jul,MomPop,0
332.385856,2.386134912,NW,FCOJ,2010,Aug,MomPop,0
660,2.09,SW,FCOJ,2010,Sep,MomPop,0
826.3196351,2.09,SW,FCOJ,2010,Oct,MomPop,0
797.8703768,2.09,SW,FCOJ,2010,Nov,MomPop,0
796.1370375,2.09,SW,FCOJ,2010,Dec,MomPop,0
635.9739788,2.09,SW,FCOJ,2010,Jan,MomPop,0
660.26536,2.09,SW,FCOJ,2010,Feb,MomPop,0
700.9589686,2.09,SW,FCOJ,2010,Mar,MomPop,0
676.581516,2.09,SW,FCOJ,2010,Apr,MomPop,0
689.2440797,2.09,SW,FCOJ,2010,May,MomPop,0
832.6974287,2.09,SW,FCOJ,2010,Jun,MomPop,0
794.9624702,2.09,SW,FCOJ,2010,Jul,MomPop,0
729.3665814,2.09,SW,FCOJ,2010,Aug,MomPop,0
1004,1.805,NE,ORA,2011,Oct,MomPop,0
1025,1.805,NE,ORA,2011,Nov,MomPop,0
847,1.805,NE,ORA,2011,Dec,MomPop,0
853,1.805,NE,ORA,2011,Jan,MomPop,0
968,1.805,NE,ORA,2011,Feb,MomPop,0
1061,1.805,NE,ORA,2011,Mar,MomPop,0
1153,1.805,NE,ORA,2011,Apr,MomPop,0
1218,1.805,NE,ORA,2011,May,MomPop,0
1023,1.805,NE,ORA,2011,Jun,MomPop,0
915,1.805,NE,ORA,2011,Jul,MomPop,0
1262,1.805,NE,ORA,2011,Aug,MomPop,0
1736,1.805,MA,ORA,2011,Oct,MomPop,0
1859,1.805,MA,ORA,2011,Nov,MomPop,0
1977,1.805,MA,ORA,2011,Dec,MomPop,0
2097,1.805,MA,ORA,2011,Jan,MomPop,0
1892,1.805,MA,ORA,2011,Feb,MomPop,0
1804,1.805,MA,ORA,2011,Mar,MomPop,0
2129,1.805,MA,ORA,2011,Apr,MomPop,0
1515,1.805,MA,ORA,2011,May,MomPop,0
1932,1.805,MA,ORA,2011,Jun,MomPop,0
1942,1.805,MA,ORA,2011,Jul,MomPop,0
2044,1.805,MA,ORA,2011,Aug,MomPop,0
814,2.0425,SE,ORA,2011,Oct,MomPop,0
870,2.0425,SE,ORA,2011,Nov,MomPop,0
945,2.0425,SE,ORA,2011,Dec,MomPop,0
820,2.0425,SE,ORA,2011,Jan,MomPop,0
779,2.0425,SE,ORA,2011,Feb,MomPop,0
873,2.0425,SE,ORA,2011,Mar,MomPop,0
884,2.0425,SE,ORA,2011,Apr,MomPop,0
920,2.0425,SE,ORA,2011,May,MomPop,0
707,2.0425,SE,ORA,2011,Jun,MomPop,0
855,2.0425,SE,ORA,2011,Jul,MomPop,0
845,2.0425,SE,ORA,2011,Aug,MomPop,0
1286,2.09,MW,ORA,2011,Oct,MomPop,0
1433,2.09,MW,ORA,2011,Nov,MomPop,0
1292,2.09,MW,ORA,2011,Dec,MomPop,0
1210,2.09,MW,ORA,2011,Jan,MomPop,0
1382,2.09,MW,ORA,2011,Feb,MomPop,0
1321,2.09,MW,ORA,2011,Mar,MomPop,0
1287,2.09,MW,ORA,2011,Apr,MomPop,0
1591,2.09,MW,ORA,2011,May,MomPop,0
1312,2.09,MW,ORA,2011,Jun,MomPop,0
1352,2.09,MW,ORA,2011,Jul,MomPop,0
1425,2.09,MW,ORA,2011,Aug,MomPop,0
677,2.09,DS,ORA,2011,Sep,MomPop,0
627,2.09,DS,ORA,2011,Oct,MomPop,0
714,2.09,DS,ORA,2011,Nov,MomPop,0
795,2.09,DS,ORA,2011,Dec,MomPop,0
784,2.09,DS,ORA,2011,Jan,MomPop,0
752,2.09,DS,ORA,2011,Feb,MomPop,0
644,2.09,DS,ORA,2011,Mar,MomPop,0
816,2.09,DS,ORA,2011,Apr,MomPop,0
722,2.09,DS,ORA,2011,May,MomPop,0
718,2.09,DS,ORA,2011,Jun,MomPop,0
659,2.09,DS,ORA,2011,Jul,MomPop,0
734,2.09,DS,ORA,2011,Aug,MomPop,0
348,2.386134912,NW,ORA,2011,Sep,MomPop,0
266,2.386134912,NW,ORA,2011,Oct,MomPop,0
341,2.386134912,NW,ORA,2011,Nov,MomPop,0
340,2.386134912,NW,ORA,2011,Dec,MomPop,0
362,2.386134912,NW,ORA,2011,Jan,MomPop,0
300,2.386134912,NW,ORA,2011,Feb,MomPop,0
313,2.386134912,NW,ORA,2011,Mar,MomPop,0
319,2.386134912,NW,ORA,2011,Apr,MomPop,0
306,2.386134912,NW,ORA,2011,May,MomPop,0
390,2.386134912,NW,ORA,2011,Jun,MomPop,0
313,2.386134912,NW,ORA,2011,Jul,MomPop,0
326,2.386134912,NW,ORA,2011,Aug,MomPop,0
577,2,SW,ORA,2011,Sep,MomPop,0
638,2,SW,ORA,2011,Oct,MomPop,0
626,2,SW,ORA,2011,Nov,MomPop,0
570,2,SW,ORA,2011,Dec,MomPop,0
632,2,SW,ORA,2011,Jan,MomPop,0
686,2,SW,ORA,2011,Feb,MomPop,0
609,2,SW,ORA,2011,Mar,MomPop,0
622,2,SW,ORA,2011,Apr,MomPop,0
705,2,SW,ORA,2011,May,MomPop,0
598,2,SW,ORA,2011,Jun,MomPop,0
690,2,SW,ORA,2011,Jul,MomPop,0
773,2,SW,ORA,2011,Aug,MomPop,0
1096,1.81725198,NE,POJ,2011,Sep,MomPop,0
1272,1.81725198,NE,POJ,2011,Oct,MomPop,0
1494,1.81725198,NE,POJ,2011,Nov,MomPop,0
1421,1.81725198,NE,POJ,2011,Dec,MomPop,0
1411,1.81725198,NE,POJ,2011,Jan,MomPop,0
1366,1.81725198,NE,POJ,2011,Feb,MomPop,0
1571,1.81725198,NE,POJ,2011,Mar,MomPop,0
1457,1.81725198,NE,POJ,2011,Apr,MomPop,0
1670,1.81725198,NE,POJ,2011,May,MomPop,0
1673,1.81725198,NE,POJ,2011,Jun,MomPop,0
1623,1.81725198,NE,POJ,2011,Jul,MomPop,0
1738,1.81725198,NE,POJ,2011,Aug,MomPop,0
2769,1.9627019,MA,POJ,2011,Sep,MomPop,0
2905,1.9627019,MA,POJ,2011,Oct,MomPop,0
3008,1.9627019,MA,POJ,2011,Nov,MomPop,0
2575,1.9627019,MA,POJ,2011,Dec,MomPop,0
3281,1.9627019,MA,POJ,2011,Jan,MomPop,0
2773,1.9627019,MA,POJ,2011,Feb,MomPop,0
2649,1.9627019,MA,POJ,2011,Mar,MomPop,0
3131,1.9627019,MA,POJ,2011,Apr,MomPop,0
3385,1.9627019,MA,POJ,2011,May,MomPop,0
2536,1.9627019,MA,POJ,2011,Jun,MomPop,0
3287,1.9627019,MA,POJ,2011,Jul,MomPop,0
3309,1.9627019,MA,POJ,2011,Aug,MomPop,0
1365,1.85840041,SE,POJ,2011,Sep,MomPop,0
1648,1.85840041,SE,POJ,2011,Oct,MomPop,0
1499,1.85840041,SE,POJ,2011,Nov,MomPop,0
1471,1.85840041,SE,POJ,2011,Dec,MomPop,0
1600,1.85840041,SE,POJ,2011,Jan,MomPop,0
1625,1.85840041,SE,POJ,2011,Feb,MomPop,0
1721,1.85840041,SE,POJ,2011,Mar,MomPop,0
1419,1.85840041,SE,POJ,2011,Apr,MomPop,0
1739,1.85840041,SE,POJ,2011,May,MomPop,0
1617,1.85840041,SE,POJ,2011,Jun,MomPop,0
1522,1.85840041,SE,POJ,2011,Jul,MomPop,0
1528,1.85840041,SE,POJ,2011,Aug,MomPop,0
1193.88496,2.140581519,MW,POJ,2011,Sep,MomPop,0
1379.113606,2.140581519,MW,POJ,2011,Oct,MomPop,0
1317.699139,2.140581519,MW,POJ,2011,Nov,MomPop,0
1442.005633,2.140581519,MW,POJ,2011,Dec,MomPop,0
1361.927725,2.140581519,MW,POJ,2011,Jan,MomPop,0
1366.244854,2.140581519,MW,POJ,2011,Feb,MomPop,0
1531.661203,2.140581519,MW,POJ,2011,Mar,MomPop,0
1480.88972,2.140581519,MW,POJ,2011,Apr,MomPop,0
1729.131995,2.140581519,MW,POJ,2011,May,MomPop,0
1364.977669,2.140581519,MW,POJ,2011,Jun,MomPop,0
1402.527815,2.140581519,MW,POJ,2011,Jul,MomPop,0
1378.557162,2.140581519,MW,POJ,2011,Aug,MomPop,0
673,2.523586726,NE,ROJ,2011,Sep,MomPop,0
700,2.523586726,NE,ROJ,2011,Oct,MomPop,0
634,2.523586726,NE,ROJ,2011,Nov,MomPop,0
651,2.523586726,NE,ROJ,2011,Dec,MomPop,0
707,2.523586726,NE,ROJ,2011,Jan,MomPop,0
701,2.523586726,NE,ROJ,2011,Feb,MomPop,0
759,2.523586726,NE,ROJ,2011,Mar,MomPop,0
799,2.523586726,NE,ROJ,2011,Apr,MomPop,0
688,2.523586726,NE,ROJ,2011,May,MomPop,0
807,2.523586726,NE,ROJ,2011,Jun,MomPop,0
674,2.523586726,NE,ROJ,2011,Jul,MomPop,0
765,2.523586726,NE,ROJ,2011,Aug,MomPop,0
2331,2.134124078,MA,ROJ,2011,Sep,MomPop,0
2002,2.134124078,MA,ROJ,2011,Oct,MomPop,0
2123,2.134124078,MA,ROJ,2011,Nov,MomPop,0
2220,2.134124078,MA,ROJ,2011,Dec,MomPop,0
2004,2.134124078,MA,ROJ,2011,Jan,MomPop,0
2228,2.134124078,MA,ROJ,2011,Feb,MomPop,0
1850,2.134124078,MA,ROJ,2011,Mar,MomPop,0
2286,2.134124078,MA,ROJ,2011,Apr,MomPop,0
1810,2.134124078,MA,ROJ,2011,May,MomPop,0
2148,2.134124078,MA,ROJ,2011,Jun,MomPop,0
2122,2.134124078,MA,ROJ,2011,Jul,MomPop,0
2305,2.134124078,MA,ROJ,2011,Aug,MomPop,0
1085,1.973841218,SE,ROJ,2011,Sep,MomPop,0
881,1.973841218,SE,ROJ,2011,Oct,MomPop,0
910,1.973841218,SE,ROJ,2011,Nov,MomPop,0
1027,1.973841218,SE,ROJ,2011,Dec,MomPop,0
864,1.973841218,SE,ROJ,2011,Jan,MomPop,0
964,1.973841218,SE,ROJ,2011,Feb,MomPop,0
881,1.973841218,SE,ROJ,2011,Mar,MomPop,0
1012,1.973841218,SE,ROJ,2011,Apr,MomPop,0
888,1.973841218,SE,ROJ,2011,May,MomPop,0
1030,1.973841218,SE,ROJ,2011,Jun,MomPop,0
1152,1.973841218,SE,ROJ,2011,Jul,MomPop,0
1030,1.973841218,SE,ROJ,2011,Aug,MomPop,0
1699.700405,1.949137958,MW,ROJ,2011,Sep,MomPop,0
1109.51253,1.949137958,MW,ROJ,2011,Oct,MomPop,0
1584.351024,1.949137958,MW,ROJ,2011,Nov,MomPop,0
1366.485388,1.949137958,MW,ROJ,2011,Dec,MomPop,0
1246.981293,1.949137958,MW,ROJ,2011,Jan,MomPop,0
1253.791889,1.949137958,MW,ROJ,2011,Feb,MomPop,0
1097.899626,1.949137958,MW,ROJ,2011,Mar,MomPop,0
1272.087329,1.949137958,MW,ROJ,2011,Apr,MomPop,0
1255.703771,1.949137958,MW,ROJ,2011,May,MomPop,0
1300.978464,1.949137958,MW,ROJ,2011,Jun,MomPop,0
1214.836423,1.949137958,MW,ROJ,2011,Jul,MomPop,0
1152.752702,1.949137958,MW,ROJ,2011,Aug,MomPop,0
1089.190862,1.806688919,DS,ROJ,2011,Sep,MomPop,0
1097.560079,1.806688919,DS,ROJ,2011,Oct,MomPop,0
955.3413249,1.806688919,DS,ROJ,2011,Nov,MomPop,0
435.8447777,1.836660842,NW,ROJ,2011,Sep,MomPop,0
432.3027174,1.836660842,NW,ROJ,2011,Oct,MomPop,0
492.3661446,1.836660842,NW,ROJ,2011,Nov,MomPop,0
752.0730047,2.241670434,SW,ROJ,2011,Sep,MomPop,0
805.5348171,2.241670434,SW,ROJ,2011,Oct,MomPop,0
783.4509943,2.241670434,SW,ROJ,2011,Nov,MomPop,0
250,3.038709486,NE,FCOJ,2011,Sep,MomPop,0
365,3.038709486,NE,FCOJ,2011,Oct,MomPop,0
358,3.038709486,NE,FCOJ,2011,Nov,MomPop,0
346,3.038709486,NE,FCOJ,2011,Dec,MomPop,0
383,3.038709486,NE,FCOJ,2011,Jan,MomPop,0
324,3.038709486,NE,FCOJ,2011,Feb,MomPop,0
393,3.038709486,NE,FCOJ,2011,Mar,MomPop,0
387,3.038709486,NE,FCOJ,2011,Apr,MomPop,0
456,3.038709486,NE,FCOJ,2011,May,MomPop,0
353,3.038709486,NE,FCOJ,2011,Jun,MomPop,0
480,3.038709486,NE,FCOJ,2011,Jul,MomPop,0
444,3.038709486,NE,FCOJ,2011,Aug,MomPop,0
450,2.755859899,MA,FCOJ,2011,Sep,MomPop,0
528,2.755859899,MA,FCOJ,2011,Oct,MomPop,0
471,2.755859899,MA,FCOJ,2011,Nov,MomPop,0
427,2.755859899,MA,FCOJ,2011,Dec,MomPop,0
452,2.755859899,MA,FCOJ,2011,Jan,MomPop,0
474,2.755859899,MA,FCOJ,2011,Feb,MomPop,0
514,2.755859899,MA,FCOJ,2011,Mar,MomPop,0
459,2.755859899,MA,FCOJ,2011,Apr,MomPop,0
561,2.755859899,MA,FCOJ,2011,May,MomPop,0
451,2.755859899,MA,FCOJ,2011,Jun,MomPop,0
660,2.755859899,MA,FCOJ,2011,Jul,MomPop,0
528,2.755859899,MA,FCOJ,2011,Aug,MomPop,0
1042,2.201506985,SE,FCOJ,2011,Sep,MomPop,0
961,2.201506985,SE,FCOJ,2011,Oct,MomPop,0
956,2.201506985,SE,FCOJ,2011,Nov,MomPop,0
889,2.201506985,SE,FCOJ,2011,Dec,MomPop,0
875,2.201506985,SE,FCOJ,2011,Jan,MomPop,0
867,2.201506985,SE,FCOJ,2011,Feb,MomPop,0
1127,2.201506985,SE,FCOJ,2011,Mar,MomPop,0
954,2.201506985,SE,FCOJ,2011,Apr,MomPop,0
1061,2.201506985,SE,FCOJ,2011,May,MomPop,0
956,2.201506985,SE,FCOJ,2011,Jun,MomPop,0
984,2.201506985,SE,FCOJ,2011,Jul,MomPop,0
1069,2.201506985,SE,FCOJ,2011,Aug,MomPop,0
1145.119229,2.276086759,MW,FCOJ,2011,Sep,MomPop,0
1049.14576,2.276086759,MW,FCOJ,2011,Oct,MomPop,0
1136.744658,2.276086759,MW,FCOJ,2011,Nov,MomPop,0
925.2207789,2.276086759,MW,FCOJ,2011,Dec,MomPop,0
1067.053578,2.276086759,MW,FCOJ,2011,Jan,MomPop,0
935.0846355,2.276086759,MW,FCOJ,2011,Feb,MomPop,0
778.1775416,2.276086759,MW,FCOJ,2011,Mar,MomPop,0
1069.292675,2.276086759,MW,FCOJ,2011,Apr,MomPop,0
937.7362022,2.276086759,MW,FCOJ,2011,May,MomPop,0
1000.611977,2.276086759,MW,FCOJ,2011,Jun,MomPop,0
970.0312943,2.276086759,MW,FCOJ,2011,Jul,MomPop,0
1012.478197,2.276086759,MW,FCOJ,2011,Aug,MomPop,0
1193,1.628464325,NE,ORA,2012,Sep,MomPop,0
390,2.724224781,NE,ORA,2012,Oct,MomPop,0
1116,1.680695597,NE,ORA,2012,Nov,MomPop,0
937,1.859745027,NE,ORA,2012,Dec,MomPop,0
263,3.154894896,NE,ORA,2012,Jan,MomPop,0
2727,1.24093425,NE,ORA,2012,Feb,MomPop,0
952,2.03098382,NE,ORA,2012,Mar,MomPop,0
229,3.387080204,NE,ORA,2012,Apr,MomPop,0
346,2.950855515,NE,ORA,2012,May,MomPop,0
729,2.029256084,NE,ORA,2012,Jun,MomPop,0
474,2.763351162,NE,ORA,2012,Jul,MomPop,0
611,2.422685078,NE,ORA,2012,Aug,MomPop,0
2205,1.793152143,MA,ORA,2012,Sep,MomPop,0
695,2.80561883,MA,ORA,2012,Oct,MomPop,0
1763,1.789204034,MA,ORA,2012,Nov,MomPop,0
514,3.094028684,MA,ORA,2012,Dec,MomPop,0
1515,1.904002389,MA,ORA,2012,Jan,MomPop,0
1266,2.053773063,MA,ORA,2012,Feb,MomPop,0
417,3.375616396,MA,ORA,2012,Mar,MomPop,0
5008,1.186844984,MA,ORA,2012,Apr,MomPop,0
1917,1.782523577,MA,ORA,2012,May,MomPop,0
710,2.916631755,MA,ORA,2012,Jun,MomPop,0
1425,2.042318605,MA,ORA,2012,Jul,MomPop,0
691,2.799514279,MA,ORA,2012,Aug,MomPop,0
262,3.587472997,SE,ORA,2012,Sep,MomPop,0
3239,1.034202033,SE,ORA,2012,Oct,MomPop,0
2624,1.112760392,SE,ORA,2012,Nov,MomPop,0
405,2.821072291,SE,ORA,2012,Dec,MomPop,0
863,2.057324202,SE,ORA,2012,Jan,MomPop,0
1405,1.659130078,SE,ORA,2012,Feb,MomPop,0
274,3.141203254,SE,ORA,2012,Mar,MomPop,0
333,2.996082637,SE,ORA,2012,Apr,MomPop,0
520,2.630126701,SE,ORA,2012,May,MomPop,0
407,2.924571746,SE,ORA,2012,Jun,MomPop,0
1416,1.605666211,SE,ORA,2012,Jul,MomPop,0
377,2.983422233,SE,ORA,2012,Aug,MomPop,0
1678,1.824344965,MW,ORA,2012,Sep,MomPop,0
875,2.4151405,MW,ORA,2012,Oct,MomPop,0
2057,1.76879812,MW,ORA,2012,Nov,MomPop,0
1594,1.921941029,MW,ORA,2012,Dec,MomPop,0
3197,1.447622929,MW,ORA,2012,Jan,MomPop,0
1638,1.840393259,MW,ORA,2012,Feb,MomPop,0
